"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
  4,"  president trump i have backed you from the beginning i will continue to back you but your bully tweets are an embarrassment  please dont react like a child having a hard time defending you ",Positive,
  1," yah marriage counselors",Positive,
  0,"  too bad you were too full of yourself to meet the students and teachers  it isnt about you  this is a real tragedy",Neutral,
 -1," shame your wife doesnt have the balls to walk away from youhey money talks and thats why she stands by youa disgrace to women worldwide sleazebag",Negative,
  5,"  mr president i would like to personally thank you for all you have done and all that you are trying to do please do not give up on us we have your back and will do all we can to help make america great again",Positive,
  2,"  right in my neighborhoodnever could of imagined terriblehappy presidents day mr president",Positive,
  1," thank you for came to my county",Positive,
  0," please stay out of fl",Neutral,
 -1,"  youre the biggest loser ever",Negative,
  4,"   happy presidents day mr president  we love you  our beautiful first lady   ",Positive,
 -3,"  another moronic thumbs up you disgust us",Negative,
  1," fine but what are you going to do to make sure this doesnt happen again besides prance you ass around",Positive,
 -7," you are of course referring to your utterly ridiculous and inappropriate disco party yes im sure meeting with your carefully selected photo op participants has already slipped from your tiny incompetent mind a wall wont keep this mexican out ass choke on a fat dick",Negative,
 -1," and they will never forget your willful collusion with the nra",Negative,
  2,"  happy presidents day and yes he is your president  ",Positive,
 -1," what were all their names since youll never forget forgot already huh yeah thought so",Negative,
 -2," oh we know your great evening partying at mar a lago  spent hours and hours comforting mass shooting victims and families you disgusting photo op happyofpresidentsday obamalastrealpotus dumpisjustpotus",Negative,
 -4," shame you refused to meet with the surviving students and their familiesbut then again you cant stand it when people show how much they think you are a useless piece of shit",Negative,
 -1,"  how are you sleeping fake potus liarinchief fakepresident traitortrump ",Negative,
  1," this twerp tweet wont help resignnow",Positive,
 -4,"  there are children being buried todayand you decide to play golf you are a heartless evil creature",Negative,
  0,"  you did with your thoughtless tweets all about you  mins with victims but your at your disco partying longer you will always be remembered for worst president ever",Neutral,
 -1,"  too bad they cant say the same lol",Negative,
  0," stop the blame game  do something americas youth is speaking out  rightfully so so listen up for once",Neutral,
  0,"  go golfing already and stop tweeting",Neutral,
  1," how much did they give you cuz only people with  are terrific to you",Positive,
 -2,"  are you talking about the injured or confused about your disco party after littledonny",Negative,
  0,"  i love you mr president you are genial i ave no doubt wou wil maga in spite  of the  resist movement keep ai it you control everythin",Neutral,
  1,"  good",Positive,
  2,"  happy president day",Positive,
 -1,"   go eat a couple of burgers wash it down with  scoops your wife hates you",Negative,
  3,"  happy presidents day to the best president ever",Positive,
  2," god bless you and family always",Positive,
  0," at the disco party",Neutral,
  0,"  million nra donation and m more in addsthats about  million per minute you with one of the shooting victims  how much are you going to give to them  more paper towels",Neutral,
 -2,"  it is time for expanded background checks and a ban on assault rifles period",Negative,
  0," your evening at a disco party at maralago",Neutral,
 -4," yeah cause you had a party at maralago your not concerned nor do you care about any of the children who lost their lives or were wounded by that maniac youre a poor excuse for a president and a human being",Negative,
 -1," liar",Negative,
 -2," sick is what you are photo opp smiles thumbs up disgusting",Negative,
  4,"  thank you president trump and first lady of the united states of america melania ",Positive,
  1,"  nor will the kids that survived the shootingsgun control now efficient gun control for all",Positive,
  0,"  you did as soon as you left",Neutral,
  3,"  i think you going there was awesome  keep up the good work",Positive,
  0," did you toss them paper towels to clean up the mess",Neutral,
 -1," did you forget doing this  ",Negative,
 -2,"  please promote security for schools guns dont kill people people kill people removing assault rifles to prevent school shootings is like removing semi truck to prevent deadly auto accidents  a person can still walk into school grounds with  handguns",Negative,
 -2,"  you said that to the people in puerto ricoyou said this to others yet you forgot about them  you need to end the ars from every state  why did you cancel the town hall meeting with the students in parkland florida",Negative,
  0," yeah i heard that disco party was a real killer",Neutral,
  0,"  youre spending a long weekend in your resort paid by tax payers and all you have done is tweeting blaming obama democrats oprah but russiansyou didnt attend not even one of the  victims funeral  and you call yourself a leaderwhat a joke ",Neutral,
  0,"  you went to a disco party you have no clue about anything you are a joke you are a big fat white fart",Neutral,
 -2," do something gun control urgently needed",Negative,
 -1," party away while parents bury their dead children",Negative,
  0,"  happy presidents day president barack h obama and all other real presidents traitor trump can go eat pigeon poop and wash it down with russian vodka then choke on ityou and your commi treasonous family can kiss my  mexican  born in the usa ass",Neutral,
  0,"  please remember you are the president of the united states not the president of your base background checks change age to  to buy an assault weapon  are you aware a person on the terror watch list can still purchase an assault weapon",Neutral,
  3," can you and the rest of your fucking clown outfit do anything right   youre such a putz  never heard of this happening to any other us statesman while in china but then you are only a statesman in name not in character nor personality",Positive,
  4,"  happy presidents day to our real president hillary r clinton and our last president barack obama",Positive,
 -1," you went to a disco party while  families were planning funerals for their children and husbands you are so self centered you are as phony as the prayers you say are for the families loser",Negative,
  1," yes you will forget them you cant even remember people you have seen",Positive,
 -2,"  yeah stew in yo shit dipstick your reckoning is coming soon you piece of shit for brains",Negative,
 -5,"  then you went partying same day  kids lost their lifes shame on you oh you mean melania that you cheated on with porn stars shame on you",Negative,
  0,"  well they hate you we all do notmypresident ",Neutral,
 -3," what was the thunbs up for you know  lost their lives and youre giving a thumbs up fucking moron disgustingpresident",Negative,
  0,"              ",Neutral,
 -2," you fucking idiot",Negative,
 -1," another day and youre still the worst potus ever",Negative,
 -3,"  to bad they didnt feel the same about your fake concern",Negative,
  2,"  did you invite any of the survivors of the school shooting where their parents did you have loads of security at the party so that nobody could get in how nice for you",Positive,
  2," my heart will go on  ",Positive,
  0," marchforourlives ",Neutral,
  0," i bet you dont remember then when you receive your next cheque from the nra",Neutral,
 -1," where was stormy",Negative,
 -2,"  why does anything tragic that occurs in america become a reason for you to say the russian investigation needs to stop as a licensed pi and former fed all i gotta say is if you didnt do anything wrong why do you keep trying to stop the investigation",Negative,
 -5," alas we must go i have to play  holes with a russian oligarch who wants to help us rig another election plus i need to work on my next stump speach that will further exacerbate the mass shooting epidemic thru inaction and hollow rhetoric ta ta",Negative,
  3,"  happy presidents day god bless you we are with you",Positive,
 -1," plz look into the cannibal club restaurant in los angeles its clientel intl organ harvesting planned parenthood organ harvesting  the recent discovery of  lbs of frozen american body parts meat being sent to china in a shipping container",Negative,
 -3," please look into the article published on true pundit about the florida woman trying to report a suspicious possible terrorist threat to the upcoming strawberry festival in florida",Negative,
 -1,"  if someone wants to shoot a gun they will find one",Negative,
  0," fakepresident ",Neutral,
  0,"  read this please",Neutral,
  7," happy presidents day to you   how we the majority of the worlds citizens miss you at our leader  you gave us hope  you had integrity   your were brave and smart and thoughtful as evidenced here ",Positive,
  2," god bless",Positive,
  1," were you even there more than  minutes",Positive,
  0," everyone acting like harsher gun laws will stop anyone must have forgotten about the war on drugs how did that work out you have to start at mental illness perfectly normal minds dont do this mentally ill ones do",Neutral,
  7," so glad you had a good time entertaining your friends meanwhile  families are mourning their children their spouses because this country values guns more than people i hope you listen when the survivors meet with you  i hope you offer more than thoughts  prayers",Positive,
  0,"  gunreformnow",Neutral,
  0,"  ahhhmmm night evening whatve you done",Neutral,
  2," national interest criminal background check is a federal document questions must be answered truthfully thereby purchaser declares sanity",Positive,
  0," did you attend a party this is not the kind of thing you say after meeting with families of dead children",Neutral,
 -1," can you name a single victim though",Negative,
 -2,"  cant understand why anyone in florida would ever want you to come another failed attempt for you to look act and speak like a president you failed on all aspects an example of a pitiful human being is what you projected liddle donnieso sad",Negative,
 -5," trumps words are empty cowardly  insincere when he had a hand in rolling back regulation that made it harder for people with mental illnesses to purchase a gun  cant absolve himself of the responsibility he had in the deaths of these kid  gunreformnow impeach ",Negative,
 -1,"  you dont give a damnstop pretending",Negative,
  0," oh thought you were going to say at the party you attended",Neutral,
  1,"  our first presidents day without a president ",Positive,
 -2,"  but you have  already forgotten the children what is it with you and children the little buggers give you the heebeegeebees what they are just there to be sacrificed to the   for your reelection what",Negative,
  0,"  and will never ban automatic weapons",Neutral,
 -1," youre an abomination",Negative,
  0," hey donnago fuckyourselffakepresident russiancollusion russianpayroll taxreturns lowlifeloserdonaldjtrumpaccesshollywoodtape ",Neutral,
 -4," you need to ban arthey are only used to kill as many people you can in minute please if sandy hook didnt have an ar he wouldnt have got into the school too much damage too quickly",Negative,
  2," youre such a caring person the call to eric bolin that few know about etc hug your child he faces these same pressures and more  maga",Positive,
  4," stop tweeting start listening to your security briefs   run the country  and for goodness sake being president is not  job",Positive,
 -1," donate the million in nra contributions you received  to families affected by mentally unstable military type weapon owners and show us how serious you aretrolltrumpdaycartoonpresident",Negative,
 -1,"  japans gun laws",Negative,
 -3," how many of the women did you make a pass atyou are such a huge disappointment to so many but sadly your family will have to carry this burden for the rest of their lives  very sad very sad",Negative,
  0,"  interesting very reflective image  provides for the world to have deep thoughtsanother coincidence ",Neutral,
 -1,"  you forgot them before you had to go and stand by them when the nra gave you and the gop over  million in bribe contributions in the  campaign",Negative,
 -1," poor melania",Negative,
  0," omg man  last night was not a soiree  who cares if you think it was a wonderful night seriously",Neutral,
 -2,"  broward voted for hilary dummy  we hate you here",Negative,
  0,"  usd ",Neutral,
  1," they were glad you were gone",Positive,
 -1," you are a sick fk smiling and giving a thumbs up you are an embarrassment to the human race",Negative,
  0," thankyoumrpresidentmaga",Neutral,
  1," at the disco party baby ",Positive,
  3," then get busy on gun reform the students of that county are completely willing to hold your feet to the fire and the majority of the country will back them up",Positive,
  2," did you meet the victims and their families how are you going to help cover the victims medical bills and funeral cost",Positive,
 -3,"  gun control is not going to help much to reduce school shootings open your mind and realize its the troubled kids that need help they are slipping between the cracks they either kill themselves like my poor son did or kill others  thats the real issue at hand",Negative,
 -1,"  has melania served with divorce papers yet",Negative,
 -1," fdtgave them a big thumbs up what a guy ",Negative,
  1," x wow a thumbsup photo op with the victims parents youre a one stupid president",Positive,
 -3," was that on your way to play some golf idiot no one with any standards would stay with u dirtbag pusy grabbing idiot",Negative,
  4," happy presidents day to you mr president wishing you all the best this presidents day",Positive,
 -1," if this happened to my child you the last person i would want be there u idiot every time i see u or hear your voice it makes me sick",Negative,
  1," happy presidents day barackobama",Positive,
  0,"  really is melania still speaking to you",Neutral,
 -3," maybe shell meet her next husband shes definitely leaving your sorry cheating ass the marital tension is palpable right through the tv screen she might loathe you more than i not likely but maybe she definitely thinks your a pig like the rest of us",Negative,
  2,"  reflecting on presidentsday how un presidential trump isthamendment fakermaga impeachtrumpnow manbabypotus trump presidentsday fakepresidentfacts impeachtrump muelleriscoming alternativefacts trumpunpresidential ",Positive,
 -2,"  gun control dummy",Negative,
  7," god bless you first lady president donald j trump for gold visiting those who mourn and thanks for your prayers for them and im sure will get this resolved",Positive,
 -1,"  fuck you",Negative,
  0," do something about it",Neutral,
 -1,"  worst  ever  trumpshutdown trumpcolluded russianindictments   trumplies trumpcrimefamily fsb steeledossier   neveragain",Negative,
 -1," was a sad reason you were there but many people dropped the ball to cause this one to have happened guns do not shoot people people killlook to china for proof",Negative,
 -3,"  are you actually suggesting that the fbi should abandon cases of high treason and turn into truant officers  wow  bone spurs must cause brain damage sackofhammers",Negative,
 -1,"  trending blocktrump unfollowtrump millionkidsmarch neveragain  collusion nocollusion russianindictments",Negative,
 -1," not a photo op you piece of worthless ",Negative,
  2," mr president  please be a leader and do something about assault rifles    seems these are a common denominator in every mass shooting    if they can not be outright banned how about  a tsa precheck level security screening   neveragain bealeader  donaldjtrump",Positive,
  2,"  minutes worth of an unforgettable evening go away",Positive,
 -2," hows  holding up with your mistress problem",Negative,
  4,"  i am sure melania wished she could just go to miami and get ravaged and have a train run on her by the whole miami dolphins nfl team so she could finally feel like a real woman again than to walk around with a deranged fat so like you",Positive,
 -1," do something to protect them ban assault weapons simple sad if you dont",Negative,
 -1,"    there are few people or should i say good ones to serve the nation for their welfare other neglect yours sentence ",Negative,
  0," do them a favor and pass gun regulations so this doesnt happen again",Neutral,
  1,"  shut up dumbass you didnt reach out to those students in florida asking why you failed them youre a joke  celebrate presidents day  all the good ones not you  obama bush jr sr clinton reagan carter ford jfk eisenhower roosevelt lincoln washington jefferson",Positive,
  2,"  maybe the soul of victims rest in peace",Positive,
  2,"  happy presidents day sir",Positive,
  1,"  congratulations presidenttrump and first lady melaniatrump trump for your work with a ericafirst agenda regardless the relentless attacks of political opponents",Positive,
 -5," now who are you trying to fool here we know  is heated with you right now about your infidelity  adultery with the playgirl  porn star you know the sayingnothing worse than a woman scorned she will get you when you least expect it crook  cheater",Negative,
 -1," at your studio  party at maralago  trash",Negative,
 -1," anthony borges  a true heroheld himself against the door saving  students insidewas shot  times did you visit this brave boy ",Negative,
 -1," look how happy you are kids died and you use it as a photo op  sick ",Negative,
  0," how many of them were porn stars",Neutral,
 -2," change our gun laws before more students are killed what are you waiting for",Negative,
  1," the kids at the high school want nothing to do with you  you gave the weapon to the shooter  you will be impeached",Positive,
 -1,"  and then off to the disco after giving florida a thumbs up you piece of garbage",Negative,
 -1," pickle could write more meaningful tweets twitter is an extremely brief format yet the donald always makes his incompetence clear",Negative,
  1,"  you are completely tone deaf divide the amount you received from the nra by the number dead thats how much a life is worth to you",Positive,
  1," did you talk about which porn stars youve slept with since last you saw them",Positive,
 -7," oh  your evening at your disco party  children are slaughtered and you host a fucking disco party youre a worthless vile piece of shit  i cannot wait until youre dragged off in cuffs",Negative,
  0," then you went to a party very moved i see",Neutral,
  1," i guarantee you wont get your fake rating numbers in wishes today for presidents day ",Positive,
 -1,"  melania hates you lol",Negative,
 -2,"  ill never forget whats his name",Negative,
  3,"  have a great day president trump  thanks for all you try to do for america",Positive,
  5," happy presidents day sir may god bless you and your beautiful family",Positive,
  0,"  who cares about you and her",Neutral,
  1,"  happy presidents day barack obama ",Positive,
  0,"  yes you will you never remember the little ppl as you called them  agent orange  youravilehumanbeing",Neutral,
  1,"  who did you meet police fire emts but what about meeting individually with victims families",Positive,
  0,"  and you partied ",Neutral,
  2," a contrast in presidents top picture is obama in  at sandy hook elementary after seven hours of talking to parents whose children had been murdered bottom picture is trump giving a thumbs up in a photo op at the police station in parkland ",Positive,
  1,"  used sheriff gradys idea on arming the teachers and also use clear bags for the students and use the rotc to check bags",Positive,
 -1," your full of shit you used it as a photo opt you will never deal with the gun issues and you need to get out the office",Negative,
  0," it wasnt a party jackasswhy is everything a photo op for you",Neutral,
 -1," the party at mar a lago",Negative,
  2,"  happy presidents day to our th  michele would not allow him to tweet so pro ",Positive,
  0,"  is it a group of prostitutes",Neutral,
  2,"  so how will you help them it was nice that you and melania took a moment out of your busy lives to visit and give the thumbs up at this horrific timebut how will you stop this from happening again ",Positive,
 -2," bet you did just as soon as you got away from the families of the shooting victims hmm how was that party any of your nra buds there get any campaign donations grab any psies resign",Negative,
  0," then you went to a disco party  awfulhumanbeing notmypresident",Neutral,
  0," liberal hat trick liberals paid for the rally  coach emma gonzalez what to say  then run on their social media sites tv networks newspapers messages boards  blogs to applaud their scripted message",Neutral,
  1," like you care huh",Positive,
 -2," meanwhile parkland florida is mourning no leadership parkland florida sad",Negative,
  1," for  minutes then you and your mail order stripper wife went to a party the great obama was a real man you are a little cuck ",Positive,
  0," wherewegoonewegoall",Neutral,
  1," great photo opp kids dont want you there parklandshooting",Positive,
 -1," too bad they cant say the same",Negative,
  0,"  change the schools after  airports changed dramatically its time to do the sake with all schools",Neutral,
 -4," you lump mass murder victims in with attendees of a disco party at your resort there realty is no bottom to how worthless you are is there",Negative,
  0," you and the white house centerfold  oh wait i meant ",Neutral,
  0," mr president a disrespect for life is at the root of these senseless tragedies  we as a people by accepting the brutal killing of fetuses are telling our youth that its ok to select what lives are meaningful and which ones are not  keep up good fight on the sanctity of life",Neutral,
 -2," until the next mass shooting happens you are senile",Negative,
  3,"  how many will you pay to keep silent",Positive,
  1,"  happy presidents day",Positive,
  0,"  whats your name again  donthecon traitortrumplockhimup",Neutral,
  0," but you forgot all about getting rid of the guns donny ",Neutral,
  0," guncontrolnow",Neutral,
 -1,"  did you listen to their demands for gun control",Negative,
 -1," you are such a two faced liar",Negative,
  6,"  on behalf of me and my daughter i thank you sir for all you are doing happy prez day and god bless you and your family",Positive,
  0,"  and pornstar",Neutral,
  0,"  so what you gonna kill with a semiautomatic gun a bunny a deer a squirrel  nd amendment was written at a time when guns were grocery stores  what are they now the white elites want you to kill each other saves them money and makes them money",Neutral,
  2,"  donaldi hope this gives you and putin acidosisa former trump staffer says that mueller has been able to flip gates flynn  papadopoulos theres nobody more nervous than trump right now he added trumps always been paranoid but his paranoia has reached new heights",Positive,
  0,"  hopefully youll be as quick as those first responders to react to changing gun laws",Neutral,
 -1," did yall go see stormy perform you drove right by the club she was performing at bet that was a tense ride home",Negative,
  1," you are all talk  how about doing something to protect our children  any system that allows a mentally disturbed person to buy an assault weapon cannot be working  fix it",Positive,
  2,"  trump i have one question for you should you have appealed what obama had in order for people who are mentally ill not  to be able to purchase guns",Positive,
  0," hey liddle donny these kids gonna get you ",Neutral,
 -1," your hearts are big  compassionatemsn using the angry victims  families please let them vent invite to wh no photos",Negative,
  2,"  we need armed guard at all schools regardless of cost use the money from the sanctuary cities",Positive,
 -2," u look incredibly stupid posing with your thumbs up  thats an embarrassment to our country and extremely insensitive to the the families of the fallen and to all the survivorsthose kids are smarter than u are and they will be the voice of change very courageous future leaders",Negative,
  1," trump the master of anti american rhetoric is tweeting how happy he is for cheating on his wife puygrabber",Positive,
  0," the evening at the disco party",Neutral,
  0,"  ill bet you will never forget them i doubt that their response to you was not all positive unless they are sickos and love shootouts",Neutral,
  2," you are right president",Positive,
 -2," no mention of your outrage or sorrow about the slaughter of our children no mention of the pain the country is in once again  just mentioning you and melania  now go play some golf so you can feel better since it is all about you",Negative,
 -3,"  then she left your cheating ass u cheating pussy grabbing baasstard",Negative,
  1," and a few miles away parents were heartbroken over the loss of their innocent children glad you had fun you are a disgusting and callous human being for even mentioning what a good evening you had i cant wait until you are gone",Positive,
  1," melania will just like shell forget you when youre orange dust and shes spending your daddies money",Positive,
  1," rotor rooter investigation is required on this recent shooter did the fbi purposefully drop the ball on this guy and who dropped the ball exactly  or was it done out of pure negligence  answers must come to light",Positive,
 -1," what the minutes you spent at the hospital or your disco party",Negative,
  0,"  would you have a heart attack already",Neutral,
  2,"  u have such a heart mr president",Positive,
  3,"  have a wonderful day   thank you for loving america and its people americafirst maga ",Positive,
  3," he is the president of lies like the character loki plays on the mind of the weak he said himself if you lie more than three times and more and more people will believe you he duped america to win and you drank the koolade come on put someone with honor and dignity in the wh",Positive,
 -3,"  please stop the nonsensical sale of ar everyone knows though maybe not marco rubio  that hunters dont use ar for hunting unless hunting humans",Negative,
  3," happy presidents day i wonder when we will have one again ",Positive,
  4," can we hire qualified veterans to protect our schools and children as security guards we have armed security at our government buildings why not at our schools",Positive,
  0," whose melania",Neutral,
  3," thank you president trump",Positive,
  0," fuck you trump",Neutral,
 -3,"  can you please help ban ar guns the gun used in mass shootings people can still keep their hunting guns and single shot firearms but why let a gun that was made specifically to kill people be available to the public please help",Negative,
  4," yeah and what truth and encouragement did you offer the incredible people what are you going to do when you leave from yet another maralago vacation",Positive,
  1," swinging again don ",Positive,
  1," bet melania will never get the image out of her mind of you rawdogging porn stars",Positive,
 -2," but still no gun control talk it will keep happening until you and the gop start working for the american people instead of corporations your thoughts and prayers are meaningless actions speak louder than your lies you dont give a shit about any of us",Negative,
 -1," what i would like to know is how does your wife feel about all the porn stars and teenagers you have screwed and why the hell does she still stay married to your flabby white ass she is to hot to let you screw her but then so do porn stars  the ",Negative,
 -1," you are a very sick man taking the opportunity to photo shoot over these kids",Negative,
 -2,"  ban assault weapons now stand up to the nra and stop taking donations from them",Negative,
  1," i know they were so glad to see you go",Positive,
  0,"       ",Neutral,
  1,"   might have but youhahahaha",Positive,
  2," melania who the one with the anchor baby deport her and put that child into foster care",Positive,
 -1," at the disco party you went to and profited on directly after meeting the parents of the victims killed by one of your supporters",Negative,
  0," what are their names",Neutral,
 -1,"  your wife hates you everyone knows it",Negative,
  0," did she meet all your mistresses",Neutral,
 -2," take your heat out of your a and overthink the weapon laws youve had  killing sprees this year already which is not only a desaster but also very very sad that means one every three days a bit much dont you think",Negative,
 -2,"  yeah so you gonna ban ars or what times a ticking boss man people are dying you should nip that in the bud nighty nite",Negative,
  0," lol but you caused this",Neutral,
  3,"  you balding bloatedfartbag you went to mar a lago for a disco party in your honor you worthless piece of slime oh btw happy presidents day   the real potus and happy presidents day   a better husband family man and leader than youidesofmarch",Positive,
  0,"  whote",Neutral,
 -1,"  she hates you",Negative,
 -2," i bet melania hated being there with you  i feel bad for her  you are a worthless piece of breath  who is a grown man who acts like a  yr old",Negative,
  0,"  were they russian",Neutral,
  0," you used them for a photo op you smile and give a thumbs up changed your twitter cover photo while parents are burying their children what kind of monster are you",Neutral,
 -1," yes and those high school kids are out to get your ass in a sling",Negative,
  0,"  protectkamranghaderi",Neutral,
  0," i dont think its going to be melania and i for too much longer shes probably had quite enough of your shit how she can stand being in the same airspace with you i dont know",Neutral,
  0," melaniayourex wife",Neutral,
  1," was that at yet another vacation party",Positive,
 -1,"  you are such a sad little person your tweet means nothingyou want to be remembered as groundbreaking gutsy  differentimpose gun laws nowchange the worldstop eating what the gop is feeding you",Negative,
  1,"  what exactly are you smilingly about in the picture with the big thumbs up a real compassionate person would be crying",Positive,
 -1," is your alleged affair fake news",Negative,
 -2," youre so fake and pathetic",Negative,
  2,"  dear mrpresident congrats on your success for the first year we the people back you on getting rid of the illegals of this country i want the banks held liable for aiding and bedding and all who have aided and bedded need to be arrested and jailed and made to pay back the u",Positive,
  1,"  oprah for president ",Positive,
  1," what exactly are you smilingly about in the picture with the big thumbs up a real compassionate person would be crying",Positive,
 -1," you mean the whole  minutes you were there for your photo op",Negative,
  0," now that the feel good moment is over what gun control laws are in order all other school shootings we hold vigils we pray for victims and their families we become angry and sound off then we go back to business as usual  do not miss this opp to gun control laws",Neutral,
 -1," it is the american people who chose the gun societythe politicians fault is to change the logicit is not the emotion theory but the countermeasurei am very sensitive to guns but what about the americans in north korea s missile development",Negative,
  0," actually no i hate all of you i love modi",Neutral,
  1," hi i love obama",Positive,
 -1," the memory of your farts last longer in that delusional mind than the tears of these shattered lives ever will",Negative,
  3,"  parkland shooting kids not even burried yet and you having an online sale of trump merchandise i guess its all about money for you milking the office for all its worth man has no soul",Positive,
  0," can our unemployed vets and other retired service people be hired to guard the schools",Neutral,
 -1," you killed those kids",Negative,
  1," how was your golf game glad that visit didnt get in the way of your tee time",Positive,
 -4,"  fuck you  change gun laws you pathetic pile of shit",Negative,
 -2," great party you had such a somber occasion mourning the loss of life at the school eh cadet bone spur",Negative,
  2," did she mingle with the ladies you banged whilst married to her bet she had a great time with that captain deferment",Positive,
  0," makepotusproud presidentsday ",Neutral,
