"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -4," thats because your pet turtle mcconnell threatened to turn it into a partisan distraction you knew exactly what was happening and you allowed it you colluded by not refusing the advantage you are a liar with no integrityamericanembarrassment",Negative,
  1," what could he have done what are you going to do about it at this point youre exactly like your predecessor oh sorry big word predecessor means the one before you",Positive,
 -1," you really lost it this weekend all these tweets youve outdone even yourself i suppose being kept off the golf course on account of the kids slaughtered just down the road got you all bottled up something had to blow huh rather than bitch about the fbi try the nra buddy",Negative,
 -1," hes the monster of no control",Negative,
  0," little you really will go crazy when all your freedom gets taken from you",Neutral,
  2," the lowbrow mocking tone of this tweet is just one more reason why anyone of reasonable intelligence finds you offensive  on the flip side youre admired by the unseemly because they see you are one of them you shouldnt be okay with that",Positive,
 -2," obama was blackmailed by mcconnell  dems  you have known for over a year lied deflected and tried to derail investigation into meddling  where was your concern then",Negative,
 -2," stop lying resign now",Negative,
  1," and that helped get you elected and now hete you are a year  in office and you havent done a damn thing  other than deny it and praise your buddy putin",Positive,
 -1," you and your stupid fucking nicknames  youre not fooling anyone well thats not entirely true your legion of dumbass fans are still out there swallowing your bullshit",Negative,
 -1," fuck offfffffffff",Negative,
  0," yes but the fake news media will never admit it",Neutral,
 -1," yet you still do nothing cant blame that on obama youll own this all by yourself",Negative,
  2," hey cadet bone spursso much for being a stable genius",Positive,
  1," times up trump",Positive,
  3," interesting strategy pivot to talking about leaks so you dont have to address the mass shootings that just happened and what youre morally compelled to do about them policywise as president",Positive,
  1," prove it dotard",Positive,
 -2," you are pathetic keep digging your hole ",Negative,
  4," obama was an intelligentdecent caring loving level headed charismatic president that ive seen in my lifetime  im  he never once said hateful things like you do thats a real man miss you so much  ",Positive,
  1," liddle  baby talk  sad",Positive,
 -2," just like you are doing now cant wait to see u hang for treason bitch",Negative,
  0," adam schiff is a joke",Neutral,
 -1," you little burger king crown looks tarnished",Negative,
  0," if you dont want guns in your country fine your state fine if you want to fear the government fine thats your stupidity but the real monster or the elites trying to destroy peace and love",Neutral,
 -3," why do you feel the need to blame everyone for everything except yourself or the russians  how immature  self centered are you",Negative,
  2," you have that right these russian bots are no different than the deep state and    bots that pretend their honest americans too for opinion pushing spying etc pretty sure its fakenews that you have them",Positive,
  2," yay u actually right about this one nwofucku",Positive,
 -2," you are in complete panic mode your guilt is showing",Negative,
  1," about the sanctions you know the sanctions congress passed and you signed sir",Positive,
  0," obama knows how to spell ",Neutral,
 -2," yall sayin obama thenn how come if this was happen he didnt say anything n his full yrs until he was out of office shut the fuck up u fucking idiots",Negative,
 -1," paranoid much",Negative,
  0," so russians meddled in  did they",Neutral,
 -1," when will the murder end for you to have the world its not yours to control we dont bow dont break we are the youth of the nation the thinkers the ones who hurt for what youve done",Negative,
 -2," you blaming obama is old   your a traitor to this country you refuse to place sanctions on russia",Negative,
 -2," now your president and still doing nothing wtf are you talking about you are dumb af its so pathetic and embarrassing",Negative,
  0," wow someone is protesting just a bit to much cant wait until the truth comes out and you along with your whole admin and fam go down",Neutral,
  0," what could he do before the investigation was completed he gave them sanctions warned puttin faceface but what did you donow that you have the facts what are you going to dostop tweeting plan a better defensethis case is not closedwhat you gonna do when they come for u",Neutral,
  0," sorry effort to spin it we dont buy it does melania buy your spin on your cheating what a loving couple and what a pos you are",Neutral,
  1," can you get to work and do something perhaps send all that money you took from nra back to them  do something about gun control",Positive,
 -1," and let me ask you something what have you done to protect the next election from this happening again nothing because youre busy playing golf and tweeting and worrying about yourself you dont give a s about the country",Negative,
  0," he knew sergei and the others",Neutral,
 -1," we call bullshit",Negative,
  0," how can you mock him and thank him in the same sentence you are a psychopath get out of the white house for the worlds sake rightnow",Neutral,
  0," hows melanias cyberbullying campaign going",Neutral,
 -4," cant spell little crying donnie the douchebag is illiterate iq",Negative,
 -2," hey dick breath the bodies arent even in the ground yet stfu you worthless piece of shit and if obama knew do you honestly think your orange ass would have won exactly go fuck yourself or another porn star",Negative,
  1," adam schiff will be eating his words shortly he already hashes been caught lying so many times hope he looks good in orange adamschiff schiffforbrains",Positive,
 -1," were all to blame when you let the crown run things from the other side of the world",Negative,
  0," amennnnnnnnnnnnn ",Neutral,
  0," youre doing nothing too",Neutral,
  2," right about something you wouldnt know what thats like would you how about starting with gun laws that protect our children",Positive,
  0," i am so ashamed to be an american with this idiot as our president would you please get a clue and behave in a manner befitting the office",Neutral,
  1," plain and simple  is a traitor",Positive,
  0,"  even a broken clock",Neutral,
 -2," russia now attack russia you remember them the country that attacked your countrys democracy fucking idiot",Negative,
  1," and now trump is president knows of the threat and is doing nothing",Positive,
  1," this tweet is priceless",Positive,
  2," gdi again with the nicknames act like a grownup the president is supposed to be a role model for my children not the what not to do example smh sad",Positive,
 -5," this is the language of a spoiled petulant child youre supposed to be  but you are too dumb and deranged to realise that you are making a total and utter fool of yourself and disrespecting the presidency tillerson  was right you really are a moron",Negative,
 -1," youre a child that only knows how to blame others and its your lack of leadership that let this happen",Negative,
 -4," good lord the founding fathers must be rolling in their graves not at the racism sexism or greed that was the norm no its your complete and utter lack of any class or couth what a shameful time in our history",Negative,
 -1," puhlezzze spelled wrong intentionally",Negative,
  4," the president of the us is a middle schooler in a mans body the truth is president obama wanted to inform the public of it but mitch mcconnell wouldnt i cant believe how pathetic and damaged you are god help us",Positive,
  0," every time robert meuller gets a step closer to you you get tweet diarrhea that tells me more than any tweet ever could",Neutral,
  1," hes not blaming obama for russian meddling he just said he thinks he should have acted sooner hindsight is usually   unless its you  the gop",Positive,
  0," president asshole",Neutral,
 -1," are you really this immature  this childish name calling has to stop  you make us all look stupid when you act like this  it makes those of us who can think believe that you not only colluded with russia but you are still doing it  how else do you explain this behavior",Negative,
  2," what laws would allow the fbi or law enforcement to stop him  how about you work on that  warning  it will require some reading and accepting daily security updates",Positive,
 -1," you mean obama putting sanctions on russia and ordering  russian diplomats out of the country is nothing ",Negative,
  0," youre such a piece of ",Neutral,
 -1," grasping for straws",Negative,
  0," you are so predictable",Neutral,
 -1," liddle what the fuck does that even mean",Negative,
 -1," go fuck yourself",Negative,
 -5," daniel youkilis feb   moredaniel youkilis retweeted my family is burying my cousin today because of your inaction and cowardice and this is what you have to say you are an evil pathetic and worthless stain on humanity  ",Negative,
  0," and if he knew then you knew as soon as you came into office and still did nothing",Neutral,
  0," you know of the threat and you do nothing grow up",Neutral,
  5," mr president schoolboy name calling is neither civil or mature  your job is two bring the sides together to get the job done",Positive,
  2," so dont u get tired of talking about russia like every hour now seems like a good opportunity to resign from the whole thing",Positive,
  0," stop acting like a damn child for a minute and run this damn country",Neutral,
 -1," you really need to grow up donald   its sad that as an old man you still talk to your peers like a big fat orange bully",Negative,
 -3," yet still no sanctions put against russia  so you know and you leave america vulnerable  proof we must impeach   ",Negative,
  2," you really have your priorities mixed up dont you school shootings and debate about gun control yet you continue to focus on this muellertime notonemore",Positive,
  3," so did your buddies mitch mcconnell and paul ryan  what did they do to stop it  the threaten president obama about him telling america what was going on  just admit that you are not the truly elected president and resignnow",Positive,
  0," the children are coming for you",Neutral,
 -1," please resign",Negative,
  1," its presidents day could you maybe try acting presidential just for today please nationalembarrassment",Positive,
 -2," youre one dumb fuck",Negative,
  6," truth will set some free but others the truth will locktheirassup soon hopefully",Positive,
  6," finally liddle donny trump the chief leaker in the wh is now blaming everyone but himself for russian meddling in the  election because he and his campaign helped putins minions in every way he could thank you donny thats called giving aid and comfort to the enemy",Positive,
  1," youre so innocent that this tex returns are on their way out now",Positive,
  2," has anyone told him that hes the president of the united states",Positive,
  0,"  liddle adam schiff went up the hill to beg russians for president trumps naked pictures  lol",Neutral,
  0," running out of names  i got one for you conman tweety",Neutral,
 -1," obama put in place sanctions to punish russia trump took off sanctions and refuses to implement new sanctions",Negative,
  8," you are right mr president but i wouldnt trust that guy if he was standing right in front of me with his hands tied behind his back it has nothing to do if he is trustworthy or not but i had a friend point out to me he looks like a bobblehead i guess the way his buldgeing eyes",Positive,
  2," are you aware that someone in your position is supposed to have some degree of dignity empathy and restraint are you aware the potus should be someone that people can respect whatever their political leanings you are a selfobsessed soulless egoist shame on you",Positive,
  2," you know now and knew then and still have done nothingwithout the help of russians you would never have been president",Positive,
  2," i doubt president obama helped russia to get you elected president obama sanctions against russia is why russia helped you",Positive,
  3," hi to your honnors i have discovering what had happen to this mister carter of jim carters familly here is me that want to have is good deliver today about this story of the moon visitors fbi and rcmp on the buisness and me of course shall the voice of god guide you to me",Positive,
 -1," moron",Negative,
  0," you are embarrassing the country on the world stage with your instability stop tweeting you arent mature enough for social media",Neutral,
 -1," obama had the balls to sanction  expel russians  you wont sanction russians  u invited them here  noballs",Negative,
  0," who gives a hell thats  years ago you pos how about the welfare of your citizens  and im not talking financially ",Neutral,
 -1," my mother would have sent me to my room for childish namecalling",Negative,
  1," grow up manbaby",Positive,
 -2," there you go with you never ending lies you are pathetic and a joke",Negative,
 -1," now you admit the threat do something",Negative,
  2," even if this was a praise post its backhanded af he still called this man liddle as if that his prefix ",Positive,
 -1," wtf this man is its a fucking joke",Negative,
  0," you donald trump are the threat takes  to tango and russian meddling only assisted one side during the  cycle guess which",Neutral,
  1," give it a rest already",Positive,
 -2," fuck off bitch",Negative,
  0," he imposed sanctions you dickwad",Neutral,
  0," you are a disgrace to this country and the office you sit in the few days youre not spending our money at shithole maralegoland",Neutral,
  4," so you cant spell or was this an attempt at spelling out baby talk either way totally unbecoming of a president just quit already",Positive,
 -1," you hatefulness knows no bounds",Negative,
  0," resign scat take a permanent vacation",Neutral,
  2,"  russia russia russia trump works for russia",Positive,
 -3," and you dare to accuse oprah of using bias and slanted words what about you this tweet does not represent the story in ",Negative,
 -3," he imposed sanctions in december   you should remember that  you had mike flynn assure your puppet master that you would remove those sanctions  keep screaming no collusion at this point we are looking at treason",Negative,
  0," djt you are a pos",Neutral,
 -1," you are so goddamn pathetic like your penis must be literally microscopic",Negative,
  1," one of the greatest tweets ever",Positive,
 -1," we used to not care about you at all now we hate you forever",Negative,
 -2," and what exactly have you done about the threat  other than deflect blame for everything",Negative,
  0," i hope you get executed you traitor",Neutral,
  0," miricles never ceasewinning",Neutral,
  6," thank you mr president for everything youve done and are trying to accomplish  i wish all these libtards would watch something besides cnn and the like they might actually hear the truth for a change",Positive,
  1," you are a monsterbut real talk go see a psychiatrist you need some bi polar medication",Positive,
 -2," guns dont kill people people kill people",Negative,
 -1," obama did not want to show favoritism towards clinton   that is why he didnt make the issue public   you have done nothing to stop russia and you refuse to enforce he sanctions against russia  blackmailed ",Negative,
 -1," youre pathetic",Negative,
 -2," mueller already inicted your friendsyour fake news fails",Negative,
  1," tf is a liddle and why is there an apostrophe short for liddler liddled liddless make grammar great again",Positive,
  1," you refer to schiff as liddle what should his moniker be for you granddad how about pops or old geezer maybe old timer or old fart would be more fitting youre obviously forgetting the golden rule mr president do unto others",Positive,
  0," behavior unbecoming the office of potus resignwhat are you doing about russia besides denying they were involved even with proof  youre doing nothingcollusion",Neutral,
  1," youre a big orange baby",Positive,
  0," just like your base support blame anyone and anything other than yourself you fucking traitor",Neutral,
 -1," every friking country has mental illness",Negative,
  2," the world is laughing at americans for allowing a crazed baffoon like trump to be elected   you were helped hugely by russians whom you still bow down to",Positive,
  4," sowhat does this solve now  will you just do the same thing he did nothing pointing a finger isnt a solution you know  what will you do",Positive,
  3," what is wrong with you  you wont take responsibility for anything and yet you believe that anything and everything that happened while president obama was in office was his responsible that mr trump is hypocrisy   pick a posture and own it",Positive,
  2," oh we are back to spelling it liddle i see sad can i get you a dictionary for your bday i hear  makes great ones",Positive,
 -4," he said more than that sad keep it negative remember negative sells it was a pound man that meddled or china",Negative,
  1," hey you used your word liddle againfirst time since oct  you really do have the best words ",Positive,
 -1," you just keep verifying the russian interference and hacking with every idiot tweet",Negative,
  3," how old are you this sounds like a liddle  elementary child grow up and do your job or is it too hard for widdlebaby twumpy",Positive,
 -5," you getting nervous now that gates is flipping cant wait to see mueller throw the book at you youre a fat worthless failure",Negative,
 -2," russiansanctionsnow you cowardly putin puppet",Negative,
 -1," why are you so disrespectful name calling congress leaders as a president  you are obsessed with size do you have size inadequacy that causes this",Negative,
  1,"  years trump  maga",Positive,
 -3," stfu you lying piece of garbage go fuck yourself",Negative,
  1," yes sir cadet bone spurs",Positive,
 -1," youre an idiot",Negative,
  0," and u do nothing now",Neutral,
 -3," you spelled little wrong you fat orange buffoon why dont you do the country a favor and go fuck yourself",Negative,
  2," why do you call people names like a child perhaps your brain has not evolved to that of adult",Positive,
  2," except that you kept bitching elections were rigged  guess you were right in your favor",Positive,
 -2," the pathetic little man is you seventeen people including children are dead in florida and all you can do is ragetweet your usual bs blaming everyone and everything because you are incapable of taking responsibility when things go south",Negative,
  2," best president ever",Positive,
 -1," you are incorrigible youve made the presidency a reality show of sorts if thats what you want to do do it on your penny not ours",Negative,
  4," and what action have you taken if he is finally right that obama did not act soon enough what about you",Positive,
 -2," donnie donnie donniebut you are president deny the russian threat and are doing nothing   tell us donnieare you a traitor   donnie mikey mitch and paulall traitors",Negative,
 -1," fuck off",Negative,
 -1," schiff is not blaming obama stop lying obama enacted sanctions you immediately wanted them lifted obama warned you liarinwh russiansanctions you wont implement even though you are practically acknowledging the meddling whatistrumphiding",Negative,
 -1," you are the president and continue to do nothing sooooo quit golfing and partying and do something about it like maybe impose the sanctions that congress passed into law dotard small hands stormy karen",Negative,
 -4," little hands donny trying to talk like hes a big man you are a disgrace how about those sanctions you refuse to impose on your bff putin you disgrace this country stepdown illegitimatepresident",Negative,
 -2," you are also doing nothing you fucking waste",Negative,
 -3," check you playing the fucking blame game just take the responsibility on the chin and do something about it instead of trying to pass the blame youre the president and doing nothing so if obama is bad which he isnt youre just x worse this statement is hypocritical",Negative,
  0,"  youre the best you are the perfect example to show the american people how to sell out the country from the highest office in the land youve done this youre a disgrace and an embarrassment resign",Neutral,
 -3," widdleliddle puny prick  still calling people names what ever happened to the supposed firstladys bully platform guess she could not get you under control so gave up now u know so what do u do nothing nothing guess its time for you to go",Negative,
  0," are you going to still be blaming obama for your screw ups in your fourth year",Neutral,
 -1," oh so now its not fake news",Negative,
  0," funny  did you turn off the interview before he was done why are you spreading fake news you old fart fat unintelligent crotchgrabber grow up and act like a man",Neutral,
  2," again adolescent name calling try to grow up and be a leader",Positive,
  0," guncontrol",Neutral,
  2," okay great so now that you know and you dont want to be like obama youre going to immediately impose huge sanctions on russiaright",Positive,
  1," so is this you actually admitting that russian meddling actually happened baby steps",Positive,
  5," wow how eloquent for a sitting potus  you sound like a complete low life mr drumpf  at least president obama strongly sanctioned russia which you will not lift a finger to do being rich doesnt somehow lift you out of being a low life mr drumpf",Positive,
 -1," hey asshole this is about you you",Negative,
  1," you have a four year term time is ticking lets see what you do make it count cuz you aint getting a second term",Positive,
 -4," you are a sad strange little man and you have my pity",Negative,
 -2," finally mueller is getting to the heart of dishonest donalds scheme to get elected lost the popular vote  approval rating cheating husband documented liar",Negative,
  1,"  finally treason trump tweets    treason trump treason trump treason trump treason trump treason trump  treason trump treason trump treason trump treason trump treason trump  treason trump treason trump treason trump treason trump treason trump  treason trump treason trump",Positive,
  1,"  trump   ",Positive,
 -2," do us all a favor and just fall down a flight of stairs mr presidentyou are the worst fucking politician in the most valuable office in the western world youre garbage",Negative,
  0," what are you doing about it enforcing those sanctions yet",Neutral,
  1," listen if all you have to complain about is someones height because you may be taller then you dont have much and makes you more sad than evercause  is    educated so its the smart ones that scare you as it should makes perfect sense now",Positive,
  0," we here you    liddle adam schiff  people are connecting the dots",Neutral,
  0," keep obama out your mouth liaer",Neutral,
 -2," you are like a five year old spoiled brat also a moron",Negative,
  0," you need to resign  you are not nearly intelligent enough to be our president and take your idiot offspring with you  trumpcrimefamily  igetthebestpeoplebuttheyallqiutbecauseiamanidiotpresident muellerisstillcoming moneylaunderingisacrime  votethemout",Neutral,
 -3," youre a disgraceful and disgusting piece of shit",Negative,
  0,"   ",Neutral,
  0," you need an award for your ignorance what could it be hmmmm what about an indictment for obstructionofjustice  yeah that would be a good reward for you impeachtrump illegitimatepresident",Neutral,
 -3," im sorry but are you a sheriff from the ole wild wild west",Negative,
 -4," what the fuck are you doing about it  nothing  youre a fucken traitor unamerican unpatriotic criminal asshole that should be in jail  i cant wait for the orange jump suit it goes with your skin tone ur prison bf will love it",Negative,
 -1," jeez you are awfully stupid little man he didnt say that at all  read his tweet again    thats right      use your finger this time like nanny showed you",Negative,
  2," what are you  years old grownass adult men dont talk like this liddle leakin this is the narrative of a child this is the anonymous note a bully sticks in his targets locker youre not even adult in your demeanor to say nothing of presidential",Positive,
  2," yes mr president this should tell all americans one thing  the cold war between the free and the socialistscommunists is alive and well ",Positive,
  1," even a broken clock is right two times a day",Positive,
  0," america is laughing its ass off at you donnie",Neutral,
  4," stfu  let my president retire in peace  he is looking better and doing better than ever ",Positive,
 -1," yo shut the fuck up",Negative,
 -1," stop parents are grieving",Negative,
  0," who do you think got the investigation started",Neutral,
  0," you can add ds in place of the ts but you cant hide the fact that youre running out of ideas and youre almost out of time  have a reflective presidents day",Neutral,
  0," all you are good at is insulting people and making enemies other than that you are pretty worthlessdo us all a favor and resign",Neutral,
 -1," this is so pathetic",Negative,
  2," because mcconnell wouldnt let anyone talk about  you wouldnt know a fact if it bit you on your wide posterior",Positive,
